Customer_id,Fullname,Gender,Date_of_birth,Address,Phone_number,Email,Customer_image,Accumulated_points,Customer_segment
TKH09379,"Phạm Văn An",Nam,2003-02-01,"Phước Long B-Thủ Đức-Hồ Chí Minh",0315414397,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,Bạc
TKH0939,"Phạm Thị An",Nam,1966-02-05,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0313819860,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,Bạc
TKH09399,"Nguyễn Ngọc Cảnh",Nữ,2001-02-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0366669821,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,Bạc
TKH09419,"Phạm Quốc Công",Nữ,2004-08-10,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0394817144,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Bạc
TKH09479,"Phạm Trung Chương",Nam,1999-05-07,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0323418474,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,Bạc
TKH09509,"Nguyễn Thị Cảnh",Nữ,1998-10-19,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0339478223,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Bạc
TKH09529,"Phạm Quốc Công",Nam,2000-06-07,"Vĩnh Phúc-Ba Đình-Hà Nội",0355995994,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,400,Bạc
TKH09559,"Bùi Thanh Cảnh",Nam,1966-01-12,"Thọ Quang-Sơn Trà-Đà Nẵng",0343142595,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Bạc
TKH09619,"Bùi Thanh Bông",Nữ,1957-10-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0381849298,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Bạc
TKH09629,"Bùi Trung Chương",Nữ,1993-03-12,"Vĩnh Phúc-Ba Đình-Hà Nội",0343702190,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Bạc
TKH09659,"Nguyễn Thanh Bình",Nữ,1966-01-07,"Phước Long B-Thủ Đức-Hồ Chí Minh",0335376616,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,Bạc
TKH09669,"Nguyễn Văn Anh",Nam,1993-03-11,"Bình Hiên-Hải Châu-Đà Nẵng",0373050481,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Bạc
TKH09699,"Phạm Trung Chung",Nam,1890-01-02,"Bình Hiên-Hải Châu-Đà Nẵng",0325841493,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,Bạc
TKH09719,"Bùi Văn Anh",Nữ,1957-09-02,"Quan Hoa-Cầu Giấy-Hà Nội",0339365745,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,Bạc
TKH09729,"Phạm Quốc Chương",Nữ,1999-06-05,"Bình Hiên-Hải Châu-Đà Nẵng",0301002310,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Bạc
TKH09759,"Bùi Thị Bông",Nam,1987-06-10,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0390283567,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Bạc
TKH09819,"Bùi Trung Chung",Nam,1890-02-02,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0318250269,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Bạc
TKH09829,"Phạm Quốc Chung",Nữ,2003-04-05,"Quan Hoa-Cầu Giấy-Hà Nội",0355467651,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,50,Bạc
TKH09839,"Phạm Quốc Bông",Nữ,1890-02-12,"Vĩnh Phúc-Ba Đình-Hà Nội",0386490056,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,Bạc
TKH09889,"Bùi Ngọc Chương",Nữ,1957-11-05,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0326538872,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Bạc
TKH09949,"Nguyễn Thị Bình",Nam,2002-06-02,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0311088866,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,Bạc
TKH00210,"Nguyễn Ngọc Anh",Nữ,2002-11-05,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0391787823,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,Vàng
TKH00240,"Nguyễn Ngọc Chung",Nam,1968-01-01,"Phước Long B-Thủ Đức-Hồ Chí Minh",0336203263,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,Vàng
TKH00270,"Bùi Ngọc Công",Nữ,1999-12-07,"Phước Long B-Thủ Đức-Hồ Chí Minh",0334045852,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Vàng
TKH00280,"Phạm Trung Cảnh",Nữ,1890-07-16,"Quan Hoa-Cầu Giấy-Hà Nội",0337065283,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Vàng
TKH00350,"Nguyễn Ngọc Bông",Nữ,2001-02-13,"Bình Hiên-Hải Châu-Đà Nẵng",0398881522,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,Vàng
TKH00370,"Nguyễn Thanh An",Nam,2003-06-02,"Bình Hiên-Hải Châu-Đà Nẵng",0360160252,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,Vàng
TKH00390,"Bùi Trung Chung",Nam,2003-10-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0390176196,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,Vàng
TKH00400,"Bùi Trung Anh",Nữ,2003-05-04,"Phước Long B-Thủ Đức-Hồ Chí Minh",0302412026,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,Vàng
TKH00430,"Bùi Trung Cảnh",Nam,2004-01-11,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0335180485,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,100,Vàng
TKH00450,"Nguyễn Ngọc An",Nam,1890-08-08,"Quan Hoa-Cầu Giấy-Hà Nội",0387882086,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Vàng
TKH00480,"Bùi Quốc Chung",Nữ,2001-12-10,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0340938559,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,Vàng
TKH00500,"Nguyễn Ngọc An",Nữ,2003-11-02,"Thọ Quang-Sơn Trà-Đà Nẵng",0350684271,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Vàng
TKH00530,"Bùi Văn Công",Nữ,1890-09-02,"Thọ Quang-Sơn Trà-Đà Nẵng",0369386242,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Vàng
TKH00580,"Bùi Thị Anh",Nam,1957-06-11,"Bình Hiên-Hải Châu-Đà Nẵng",0335174757,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,350,Vàng
TKH00600,"Nguyễn Quốc Bông",Nam,2004-05-02,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0368588170,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Vàng
TKH00690,"Phạm Quốc Chung",Nữ,1966-04-19,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0338314417,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,50,Vàng
TKH00710,"Bùi Văn Cảnh",Nam,1968-11-07,"Bình Hiên-Hải Châu-Đà Nẵng",0314750272,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Vàng
TKH00730,"Phạm Thanh An",Nam,2004-01-16,"Vĩnh Phúc-Ba Đình-Hà Nội",0340427836,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Vàng
TKH00770,"Nguyễn Quốc Cảnh",Nam,1957-04-07,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0380023048,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,400,Vàng
TKH0080,"Bùi Trung Bình",Nam,2000-10-19,"Vĩnh Phúc-Ba Đình-Hà Nội",0389162639,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Vàng
TKH00820,"Phạm Thị Công",Nam,2002-09-08,"Phước Long B-Thủ Đức-Hồ Chí Minh",0339695903,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,Vàng
TKH00840,"Phạm Quốc An",Nam,1987-06-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0319000221,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Vàng
TKH00890,"Phạm Quốc Anh",Nữ,2002-07-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0337984189,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Vàng
TKH00950,"Phạm Trung Cảnh",Nam,1966-12-19,"Bình Hiên-Hải Châu-Đà Nẵng",0327979051,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Vàng
TKH00980,"Phạm Văn Công",Nam,2000-04-04,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0317618292,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Vàng
TKH01101,"Phạm Ngọc Chung",Nam,2004-06-10,"Quan Hoa-Cầu Giấy-Hà Nội",0337006152,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,Vàng
TKH01131,"Phạm Trung Bình",Nữ,1999-10-16,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0368378351,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Vàng
TKH01141,"Phạm Thị Bông",Nam,2003-06-01,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0329177901,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Vàng
TKH01241,"Nguyễn Quốc Cảnh",Nữ,2002-05-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0340970437,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,Vàng
TKH01291,"Phạm Trung Bông",Nữ,1999-11-13,"Phước Long B-Thủ Đức-Hồ Chí Minh",0351418939,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,Vàng
TKH0131,"Nguyễn Quốc Cảnh",Nam,2002-04-12,"Vĩnh Phúc-Ba Đình-Hà Nội",0389257675,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,Vàng
TKH0141,"Nguyễn Thị Bông",Nữ,1987-07-05,"Quan Hoa-Cầu Giấy-Hà Nội",0309344861,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,Vàng
TKH01411,"Phạm Quốc An",Nữ,2003-12-13,"Phước Long B-Thủ Đức-Hồ Chí Minh",0392177653,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,Vàng
TKH01511,"Phạm Văn An",Nữ,1987-09-07,"Thọ Quang-Sơn Trà-Đà Nẵng",0395582597,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,Vàng
TKH01541,"Phạm Thị Cảnh",Nam,1999-10-12,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0317856070,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Vàng
TKH01611,"Nguyễn Trung Chương",Nam,1999-10-01,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0375146761,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,250,Vàng
TKH01631,"Nguyễn Trung Cảnh",Nam,1890-06-12,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0329210491,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,Vàng
TKH01731,"Phạm Thị Anh",Nữ,2001-10-07,"Thọ Quang-Sơn Trà-Đà Nẵng",0356470355,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,Vàng
TKH01741,"Phạm Quốc Anh",Nam,2002-06-10,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0362518175,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,Vàng
TKH01751,"Bùi Thị Công",Nam,2001-06-19,"Thọ Quang-Sơn Trà-Đà Nẵng",0300927938,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Vàng
TKH01771,"Nguyễn Trung Bông",Nam,2004-03-05,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0387296438,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,250,Vàng
TKH01791,"Nguyễn Thanh Chung",Nữ,1993-11-02,"Thọ Quang-Sơn Trà-Đà Nẵng",0300342459,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Vàng
TKH01841,"Bùi Thanh Anh",Nam,1999-07-01,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0342994690,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,Vàng
TKH01891,"Phạm Thanh Công",Nữ,1987-11-08,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0389687437,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,Vàng
TKH01941,"Nguyễn Thanh Cảnh",Nữ,1968-10-05,"Phước Long B-Thủ Đức-Hồ Chí Minh",0351060992,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,Vàng
TKH01951,"Phạm Thanh Cảnh",Nữ,1998-04-13,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0386397019,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,100,Vàng
TKH01981,"Nguyễn Ngọc Chung",Nam,1968-10-12,"Quan Hoa-Cầu Giấy-Hà Nội",0323140075,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,Vàng
TKH01991,"Phạm Thị Chung",Nữ,2002-01-13,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0331959113,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Vàng
TKH0212,"Bùi Trung Bông",Nữ,2000-12-10,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0304712597,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,Vàng
TKH02152,"Nguyễn Thanh Bông",Nữ,2002-04-08,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0302854357,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,250,Vàng
TKH02162,"Phạm Thị Chung",Nam,1987-12-01,"Phước Long B-Thủ Đức-Hồ Chí Minh",0350532235,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Vàng
TKH02272,"Nguyễn Trung An",Nam,2003-09-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0398342293,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Vàng
TKH02282,"Nguyễn Thanh Bông",Nam,1987-11-11,"Vĩnh Phúc-Ba Đình-Hà Nội",0340435394,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Vàng
TKH02292,"Nguyễn Quốc Cảnh",Nữ,2002-11-07,"Bình Hiên-Hải Châu-Đà Nẵng",0322313509,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,200,Vàng
TKH02302,"Nguyễn Văn Bông",Nam,2000-09-12,"Quan Hoa-Cầu Giấy-Hà Nội",0320418363,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,150,Vàng
TKH02342,"Nguyễn Thanh Bông",Nam,2003-01-02,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0362707897,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,Vàng
TKH02502,"Bùi Thị Chung",Nam,2001-05-01,"Phước Long B-Thủ Đức-Hồ Chí Minh",0388267021,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,350,Vàng
TKH02512,"Phạm Văn Cảnh",Nam,1957-10-01,"Thọ Quang-Sơn Trà-Đà Nẵng",0388621548,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Vàng
TKH02522,"Phạm Quốc Chung",Nam,1998-01-08,"Thọ Quang-Sơn Trà-Đà Nẵng",0399912704,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,Vàng
TKH02532,"Bùi Thanh Bông",Nữ,1999-08-11,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0330916821,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,Vàng
TKH02562,"Bùi Trung Chung",Nam,2001-06-01,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0351733531,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,Vàng
TKH02592,"Bùi Văn Chương",Nam,2004-01-07,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0336103443,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,Vàng
TKH0262,"Bùi Văn Anh",Nam,2001-07-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0376447656,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Vàng
TKH02632,"Phạm Trung Bình",Nữ,2002-02-19,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0327095675,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,Vàng
TKH02672,"Nguyễn Thị Bông",Nữ,1968-05-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0351782479,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Vàng
TKH02682,"Bùi Trung Chung",Nữ,1968-09-16,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0300446504,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,Vàng
TKH02762,"Nguyễn Trung Anh",Nữ,2001-02-13,"Vĩnh Phúc-Ba Đình-Hà Nội",0395004526,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,50,Vàng
TKH0282,"Nguyễn Thị Bông",Nữ,1966-08-01,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0391442086,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,Vàng
TKH02842,"Bùi Văn Chương",Nữ,2001-02-13,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0358002300,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,Vàng
TKH02932,"Phạm Thị Chương",Nam,2001-04-07,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0373369623,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,Vàng
TKH02972,"Bùi Thị Bình",Nam,1957-11-12,"Thọ Quang-Sơn Trà-Đà Nẵng",0372311729,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,Vàng
TKH03203,"Nguyễn Văn Anh",Nam,1966-02-01,"Thọ Quang-Sơn Trà-Đà Nẵng",0312800731,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Vàng
TKH03223,"Nguyễn Trung An",Nữ,1987-03-10,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0309619287,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,Vàng
TKH03243,"Phạm Trung Anh",Nữ,1957-04-10,"Thọ Quang-Sơn Trà-Đà Nẵng",0311089247,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,150,Vàng
TKH03253,"Bùi Thị Chung",Nữ,1968-10-16,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0340307091,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,200,Vàng
TKH03273,"Nguyễn Quốc Anh",Nữ,1999-08-13,"Phước Long B-Thủ Đức-Hồ Chí Minh",0388149085,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,Vàng
TKH0333,"Nguyễn Quốc Cảnh",Nữ,2004-04-11,"Bình Hiên-Hải Châu-Đà Nẵng",0359961727,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,Vàng
TKH03443,"Nguyễn Trung Anh",Nam,1987-08-10,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0380860340,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,Vàng
TKH03463,"Phạm Quốc Công",Nam,2001-04-16,"Bình Hiên-Hải Châu-Đà Nẵng",0311804683,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,Vàng
